,title,order,body,A,B,C,D,E,resposta,resolucao
33,"Questão 124 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022) Em 2017, foi inaugu",34,"<div><p>(ENEM 2022) </p><p style=""text-align:justify"">Em 2017, foi inaugurado, no estado da Bahia, o Parque Solar Lapa, composto por duas usinas (Bom Jesus da Lapa e Lapa) e capaz de gerar cerca de 300 GWh de energia por ano. Considere que cada usina apresente potência igual a 75 MW, com o parque totalizando uma potência instalada de 150 MW. Considere ainda que a irradiância solar média é de 1 500&nbsp;<img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMToxNzoyNiArMDAwMDg1NDMzNQ==.png"" data-latex=""%5Cfrac%20W%20%7Bm%C2%B2%7D"" data-size=""0.6"">&nbsp; e que a eficiência dos painéis é de 20%.&nbsp;</p><p style=""text-align:right""><span><strong>Parque Solar Lapa entra em operação</strong>. Disponível em: www.canalbioenergia.com.br. Acesso em: 9 jun. 2022 (adaptado).</span><br></p><div><div style=""text-align:justify"">Nessas condições, a área total dos painéis solares que compõem o Parque Solar Lapa é mais próxima de:</div></div></div>","<div class=""exercise-answer__content dangerous-html""><p>1 000 000 m<sup>2</sup><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>500 000 m<sup>2</sup><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>250 000 m<sup>2</sup></p></div>","<div class=""exercise-answer__content dangerous-html""><p>100 000 m<sup>2</sup><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>20 000 m<sup>2</sup><br></p></div>",B,"<div><p>Se as duas usinas têm uma potência instalada de 150 MW e o rendimento é de apenas 25%, temos:</p><p style=""text-align:center""><img data-filename=""58793"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMTozOToyMCArMDAwMDcwODcy.png""></p><p style=""text-align:justify"">A irradiância solar é de 1500 W/m<sup>2</sup>, portanto:&nbsp;</p><p style=""text-align:center""><img data-filename=""58794"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMTo0MDoyOSArMDAwMDQwNzE=.png""></p><p style=""text-align:justify""><br></p><p style=""text-align:justify""><br></p></div>"
34,Questão 125 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Os riscos apresentad,35,"<div><p>(ENEM 2022)</p><p style=""text-align:justify"">Os riscos apresentados pelos produtos dependem de suas propriedades e da reatividade quando em contato com outras substâncias. Para prevenir os riscos devido à natureza química dos produtos, devemos conhecer a lista de substâncias incompatíveis e de uso cotidiano em fábricas, hospitais e laboratórios, a fim de observar cuidados na estocagem, manipulação e descarte. O quadro elenca algumas dessas incompatibilidades, que podem levar à ocorrência de acidentes.</p><div style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjozMDoyNyArMDAwMDcxODA5OQ==.png"" data-filename=""58669""></div><div style=""text-align:center""><br></div><div>Considere que houve o descarte indevido de dois conjuntos de substâncias:</div><div><br></div><div>(1) ácido clorídrico concentrado com cianeto de potássio;</div><div>(2) ácido nítrico concentrado com sacarose.</div><div><div style=""text-align:right""><span>Disponível em: www.fiocruz.br. Acesso em: 6 dez 2017 (adaptado).</span></div></div><div><div>O descarte dos conjuntos (1) e (2) resultará, respectivamente, em</div></div></div>","<div class=""exercise-answer__content dangerous-html""><p>liberação de gás tóxico e reação oxidativa forte.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>reação oxidativa forte e liberação de gás tóxico.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>formação de sais tóxicos e reação oxidativa forte.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>liberação de gás tóxico e liberação de gás oxidante.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>formação de sais tóxicos e liberação de gás oxidante.<br></p></div>",A,"<div><p>(1) O descarte do ácido clorídrico concentrado(HCl) com o cianeto(KCN) promove a reação</p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMDo1NjoyNiArMDAwMDI2ODM4.png"" data-filename=""58766""></p><p style=""text-align:justify"">O produto HCN<sub>(g)</sub>&nbsp;formado é um gás almtamente tóxico e asfixiante.</p><p style=""text-align:justify"">(2) O ácido nítrico concentrado é um forte agente oxidante que, ao reagir com a matéria orgânica carbohidrática (sacarose) promove a formação do gás tóxico NO<sub>2</sub>. A provável reação oxidativa forte que ocorre é:&nbsp;</p><p style=""text-align:justify"">Ácido nítrico + Sacarose&nbsp;→ Ácido oxálico + NO<sub>2&nbsp;</sub>+ H<sub>2</sub>O</p><p style=""text-align:justify""><br></p><p style=""text-align:justify""><br></p></div>"
35,Questão 126 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Um pai faz um balanç,36,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Um pai faz um balanço utilizando dois segmentos paralelos e iguais da mesma corda para fixar uma tábua a uma barra horizontal. Por segurança, opta por um tipo de corda cuja tensão de ruptura seja 25% superior à tensão máxima calculada nas seguintes condições:<br></p><p style=""text-align:justify"">• O ângulo máximo atingido pelo balanço em relação à vertical é igual a 90°;<br></p><p style=""text-align:justify"">• Os filhos utilizarão o balanço até que tenham uma massa de 24 kg.</p><p style=""text-align:justify"">Além disso, ele aproxima o movimento do balanço para o movimento circular uniforme, considera que a m aceleração da gravidade é igual a 10 m/s²&nbsp;e despreza forças dissipativas.</p><p style=""text-align:justify"">Qual é a tensão de ruptura da corda escolhida?</p></div>","<div class=""exercise-answer__content dangerous-html""><p>120 N<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>300 N&nbsp;<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>360 N<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>450 N<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>900 N</p></div>",D,"<div><p><img data-filename=""58801"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMTo0NjoyMiArMDAwMDI2NjY0OQ==.jpeg""></p><p>Conservação de energia: <img data-size=""1"" data-latex=""E_%7BM_A%7D%20=%20E_%7BM_B%7D"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMTo1ODozMCArMDAwMDc0MjMyNg==.png""></p><p><img data-filename=""58807"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMTo1NDo1MCArMDAwMDgyMTU5OA==.jpeg""></p><p>Força centrípeta no ponto B:</p><p><img data-filename=""58810"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMTo1NjoxMyArMDAwMDI5MTM0Mw==.jpeg""></p><p>Valor considerado: 1,25 x 360 = 450 N</p><p>2T = 720<span>&nbsp;➔ </span>T = 360</p><p><strong>Resposta correta: D</strong></p><p></p></div>"
36,Questão 127 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)A nanotecnologia é r,37,"<div class=""dangerous-html""><div>(ENEM 2022)<br><br><div style=""text-align:justify"">A nanotecnologia é responsável pelo aprimoramento de diversos materiais, incluindo os que são impactados com a presença de poluentes e da umidade na atmosfera, causadores de corrosão. O processo de corrosão é espontâneo e provoca a deterioração de metais como o ferro, que, em presença de oxigênio e água, sofre oxidação, conforme ilustra a equação química:</div></div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">4 Fe (s) + 2 H₂O (I) + 3 O₂ (g) → 2 Fe₂ O₂&nbsp;<span>•</span>H₂O (s)</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Uma forma de garantir a durabilidade da estrutura metálica e a sua resistência à umidade consiste na deposição de filmes finos nanocerâmicos à base de zircônia (ZrO2) e alumina (Al2O3) sobre a superfície do objeto que se deseja proteger.</div><div><br></div><div style=""text-align:right""><span>CLEMENTE, G. A. B. F. et al. O uso de materiais hibridos ou nanocompósitos como revestimentos anticorrosivos do aço. <strong>Química Nova</strong>, n. 9, 2021 (adaptado).</span></div><div><br></div><div>Essa nanotecnologia aplicada na proteção contra a corrosão se baseia no(a)</div></div>","<div class=""exercise-answer__content dangerous-html"">proteção catódica, que utiliza um metal fortemente redutor.&nbsp;</div>","<div class=""exercise-answer__content dangerous-html"">uso de metais de sacrifício, que se oxidam no lugar do ferro.</div>","<div class=""exercise-answer__content dangerous-html"">passivação do ferro, que fica revestido pelo seu próprio óxido.</div>","<div class=""exercise-answer__content dangerous-html"">efeito de barreira, que impede o contato com o agente oxidante.</div>","<div class=""exercise-answer__content dangerous-html"">galvanização, que usa outros metais de menor potencial de redução.</div>",D,"<div><p style=""text-align:justify"">O processo de proteção contra corrosão citado na questão, consiste em depositar uma camada fina de zircônia (ZrO<sub>2</sub>) e alumina (Al<sub>2</sub>O<sub>3</sub>) sobre um objeto de ferro, de acordo com o desenho a seguir:&nbsp;</p><p style=""text-align:center""><img data-filename=""58747"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMDozNzo1MCArMDAwMDUyMzIxNw==.png""></p><p style=""text-align:left"">A camada que reveste o metal atua como barreira que impede o contato do ferro (interno) com o oxigênio do ar, que seria o oxidante, evitando o processo corrosivo.</p><p style=""text-align:left""><span style=""font-size:1em""></span><br></p></div>"
37,Questão 128 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022) As células da epide,38,"<div class=""dangerous-html""><p>(ENEM 2022) </p><p></p><div style=""text-align:justify"">As células da epiderme da folha da <i>Tradescantia pallida purpurea</i>, uma herbácea popularmente conhecida como trapoeraba-roxa, contém um vacúolo onde se encontra um pigmento que dá a coloração arroxeada a esse tecido. Em um experimento, um corte da epiderme de uma folha da trapoeraba-roxa foi imerso em ambiente hipotônico e, logo em seguida, foi colocado em uma lâmina e observado em microscópio óptico.</div><div><br></div><div>Durante a observação desse corte, foi possível identificar o(a)<br></div><p></p></div>","<div class=""exercise-answer__content dangerous-html"">acúmulo do solvente com fragmentação da organela.</div>","<div class=""exercise-answer__content dangerous-html"">rompimento da membrana celular com liberação do citosol.</div>","<div class=""exercise-answer__content dangerous-html"">aumento do vacúolo com diluição do pigmento no seu interior.</div>","<div class=""exercise-answer__content dangerous-html"">quebra da parede celular com extravasamento do pigmento.</div>","<div class=""exercise-answer__content dangerous-html"">murchamento da célula com expulsão do pigmento do vacúolo.</div>",C,"<div class=""dangerous-html""><p><span><span>Osmose é o transporte passivo de água através da&nbsp;membrana plasmática, do meio hipotônico&nbsp;(meio menos concentrado em soluto e mais concentrado em solvente) para o meio hipertônico (meio mais concentrado em soluto e menos concentrado em solvente). Ao colocar células vegetais em meios hipotônicos, elas ganham água por osmose e incham, sofrendo deplasmólise. A água que entra se acumula no vacúolo de suco celular, que incha, havendo diluição do material. Células vegetais são dotadas de uma parede celular permeável, flexível e altamente resistente, de modo que não ocorre a ruptura da célula.</span></span></p><p><span><strong>Resposta correta: C</strong></span></p><p><span><span></span><br></span></p></div>"
38,Questão 129 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)A variação da incidê,39,"<div><div>(ENEM 2022)<br><br></div><div style=""text-align:justify"">A variação da incidência de radiação solar sobre a superfície da Terra resulta em uma variação de temperatura ao longo de um dia denominada amplitude térmica. Edificações e pavimentações realizadas nas áreas urbanas contribuem para alterar as amplitudes térmicas dessas regiões, em comparação com regiões que mantêm suas características naturais, com presença de vegetação e água, já que o calor específico do concreto é inferior ao da água. Assim, parte da avaliação do impacto ambiental que a presença de concreto proporciona às áreas urbanas consiste em considerar a substituição da área concretada por um mesmo volume de água e comparar as variações de temperatura devido à absorção da radiação solar nas duas situações (concretada e alagada). Desprezando os efeitos da evaporação e considerando que toda a radiação é absorvida, essa avaliação pode ser realizada com os seguintes dados:</div><div style=""text-align:justify""><br></div><div><div style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoyODo1NyArMDAwMDExMTE2MQ==.png"" data-filename=""58663""></div><div style=""text-align:center""><br></div><div style=""text-align:right""><br></div></div><div>A razão entre as variações de temperatura nas áreas concretada e alagada é mais próxima de<br></div></div>","<div class=""exercise-answer__content dangerous-html"">1,0.</div>","<div class=""exercise-answer__content dangerous-html"">2,1.</div>","<div class=""exercise-answer__content dangerous-html"">2,5.</div>","<div class=""exercise-answer__content dangerous-html"">5,3.</div>","<div class=""exercise-answer__content dangerous-html"">13,1.</div>",B,"<div><p>A quantidade de energia fornecida a ambas as regiões é a mesma. O volume em análise é o mesmo também (informações dadas no texto-base).</p><p style=""text-align:center""><img data-filename=""58784"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMToyOToyNyArMDAwMDY2NDgwNQ==.png""></p><p><strong>Resposta Correta: B</strong></p><p></p><div><br></div></div>"
39,Questão 130 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)O elemento iodo (I),40,"<div><p>(ENEM 2022)</p><p style=""text-align:justify"">O elemento iodo (I) tem função biológica e é acumulado na tireoide. Nos acidentes nucleares de Chernobyl e Fukushima, ocorreu a liberação para a atmosfera do radioisótopo <sup>131</sup>I, responsável por enfermidades nas pessoas que foram expostas a ele. O decaimento de uma massa de 12 microgramas do isótopo <sup>131</sup>I foi monitorado por 14 dias, conforme o quadro.</p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjozMToxMSArMDAwMDc1MjUzOA==.png"" data-filename=""58671""><br></p><p>Após o período de 40 dias, a massa residual desse isótopo é mais próxima de</p></div>","<div class=""exercise-answer__content dangerous-html""><p>2,4 µg.<br></p></div>","<div class=""exercise-answer__content dangerous-html"">1,5 µg.</div>","<div class=""exercise-answer__content dangerous-html"">0,8 µg.</div>","<div class=""exercise-answer__content dangerous-html"">0,4 µg.</div>","<div class=""exercise-answer__content dangerous-html""><div>0,2 µg.</div></div>",D,"<div><p>Observando a tabela, podemos concluir que, do tempo (zero) ao tempo (8 dias), a massa do iodo cai pela metade. Logo, o tempo de meia-vida (<img data-size=""1"" data-latex=""T%5Cfrac12"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMzo0Mzo1OCArMDAwMDI1OTc0OQ==.png"">) para o iodo -131 é 8 dias.</p><p>Assim, temos:</p><p><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMzo0MzozNCArMDAwMDE0MjU1MQ==.png"" data-filename=""58727""></p><p>Logo, após 40 dias, temos uma massa residual de 0,375 g , ou seja, aproximadamente 0,4 g.</p><p>Resolução fornecida em parceria com Colégio Ari de Sá e SAS Plataforma de Educação<br></p></div>"
40,Questão 131 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Desde a proposição d,41,"<div class=""dangerous-html"">(ENEM 2022)<br><br><div style=""text-align:justify"">Desde a proposição da teoria de seleção natural por Darwin, os seres vivos nunca mais foram olhados da mesma forma. No que diz respeito à reprodução de anfíbios anuros, os cientistas já descreveram diferentes padrões reprodutivos, como os exemplificados a seguir:</div><div style=""text-align:justify""><br></div><ul><li style=""text-align:justify"">Espécie 1 - As fêmeas produzem cerca de 5 000 gametas, que são fecundados na água, em lagoas temporárias de estação chuvosa. Todo o desenvolvimento embrionário, do ovo à metamorfose, ocorre, nesse ambiente, independente dos pais.</li><li style=""text-align:justify""><br></li><li style=""text-align:justify"">Espécie 2 - As fêmeas produzem aproximadamente 200 gametas, que são depositados em poças próximas a corpos-d'água. Os embriões são vigiados pelos machos durante boa parte do seu desenvolvimento.</li><li style=""text-align:justify""><br></li><li style=""text-align:justify"">Espécie 3 - As fêmeas produzem por volta de 20 gametas, que são fecundados sobre a superfície das folhas de plantas cujos galhos estão dispostos acima da superfície de corpos-d'água e aí se desenvolvem até a eclosão.</li><li style=""text-align:justify""><br></li><li style=""text-align:justify"">Espécie 4 - As fêmeas produzem poucos gametas que, quando fecundados, são ""abocanhados"" pelos machos. Os embriões se desenvolvem no interior do saco vocal do macho até a metamorfose, quando saem através da boca do pai.</li></ul><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Os padrões descritos evidenciam que</div></div>","<div class=""exercise-answer__content dangerous-html""><div>as fêmeas influenciam o comportamento dos machos.</div></div>","<div class=""exercise-answer__content dangerous-html"">o cuidado parental é necessário para o desenvolvimento.</div>","<div class=""exercise-answer__content dangerous-html""><div>o grau de evolução determina o comportamento reprodutivo.</div></div>","<div class=""exercise-answer__content dangerous-html""><div>&nbsp;o sucesso reprodutivo pode ser garantido por estratégias diferentes.</div></div>","<div class=""exercise-answer__content dangerous-html""><div>&nbsp;o ambiente induz modificação na produção do número de gametas femininos.</div></div>",D,"<div class=""dangerous-html""><p style=""text-align:justify"">Os anfíbios são animais que, evolutivamente, ainda dependem de água para que possam realizar reprodução, pois a fecundação destes animais é externa, sendo necessária a presença de algum meio líquido para que os gametas masculinos e femininos possam se encontrar. O sucesso reprodutivo é um dos parâmetros mais utilizados atualmente para que possa ser medido o crescimento de populações biológicas. A capacidade reprodutiva dos organismos irá variar de acordo com a espécie e o ambiente no qual eles vivem e interagem entre si, sendo a seleção natural essencial neste processo, pois somente aqueles organismos aptos a sobreviver e a reproduzir irão obter sucesso; com nichos ecológicos e comportamento sexual diferentes, diminuem a possibilidade de competição entre os organismos. Assim, o item cujo enunciado declara que ""o sucesso reprodutivo pode ser garantido por estratégias diferentes"" é o correto.</p><p style=""text-align:justify"">Resolução fornecida em parceria com Colégio Ari de Sá e SAS Plataforma de Educação<br></p></div>"
41,Questão 132 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022),42,"<div><p>(ENEM 2022)&nbsp;</p><p style=""text-align:justify"">O eixo de rotação da Terra apresenta uma inclinação em relação ao plano de sua órbita em torno do Sol, interferindo na duração do dia e da noite ao longo do ano.</p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjozNjowMyArMDAwMDQ5NDEzOQ==.png"" data-filename=""58690""></p><p style=""text-align:justify""><span style=""text-align:left"">Uma pessoa instala em sua residência uma placa fotovoltaica, que transforma energia solar em elétrica. Ela monitora a energia total produzida por essa placa em 4 dias do ano, ensolarados e sem nuvens, e lança os resultados no gráfico.</span><br></p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjozNjoxMiArMDAwMDY2MTgxMg==.png"" data-filename=""58691""></p><p style=""text-align:justify""><span style=""text-align:left"">Próximo a que região se situa a residência onde as placas foram instaladas?</span><br></p></div>","<div class=""exercise-answer__content dangerous-html"">Trópico de Capricórnio.</div>","<div class=""exercise-answer__content dangerous-html""><div>Trópico de Câncer.</div></div>","<div class=""exercise-answer__content dangerous-html""><div>Polo Norte.</div></div>","<div class=""exercise-answer__content dangerous-html""><div>Polo Sul.</div></div>","<div class=""exercise-answer__content dangerous-html"">Equador.</div>",A,"<div class=""dangerous-html""><p>Como mostrado no gráfico, no dia 10 de janeiro, temos a maior geração de energia. Para termos essa geração, deve ser verão e a maior incidência solar, o que corresponde ao Trópico de Capricórnio. </p><p><strong>Resposta correta: A</strong></p><p><br></p></div>"
42,Questão 133 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Uma lanterna funcion,43,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Uma lanterna funciona com três pilhas de resistência interna igual a 0,50&nbsp;Ω cada, ligadas em série. Quando posicionadas corretamente, devem acender a lâmpada incandescente de especificações 4,5 W e 4,5 V. Cada pilha na posição correta gera uma f.e.m. (força eletromotriz) de 1,5 V. Uma pessoa, ao trocar as pilhas da lanterna, comete o equívoco de inverter a posição de uma das pilhas. Considere que as pilhas mantêm contato independentemente da posição.</p><p style=""text-align:justify"">Com esse equívoco, qual é a intensidade de corrente que passa pela lâmpada ao se ligar a lanterna?</p></div>","<div class=""exercise-answer__content dangerous-html"">0,25 A</div>","<div class=""exercise-answer__content dangerous-html"">0,33 A</div>","<div class=""exercise-answer__content dangerous-html"">0,75 A</div>","<div class=""exercise-answer__content dangerous-html""><div>1,00 A</div></div>","<div class=""exercise-answer__content dangerous-html"">1,33 A</div>",A,"<div><p style=""text-align:justify"">Calculando a resistência da lâmpada, temos:</p><p style=""text-align:center""><img data-filename=""58845"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAxMzoyMjo1NSArMDAwMDMwMjg5MA==.png""></p><p style=""text-align:justify"">A ligação certa seria:&nbsp;</p><p style=""text-align:center""><img data-filename=""58846"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAxMzoyMzoyMSArMDAwMDMyOTA3Mw==.png""></p><p style=""text-align:justify"">Porém, ligaram uma pilha invertida:&nbsp;</p><p style=""text-align:center""><img data-filename=""58847"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAxMzoyNDoxMyArMDAwMDQ4NzQ1.png""></p><p style=""text-align:justify"">Tensão disponível para o circuito todo: </p><p style=""text-align:center"">1,5 = 6. i&nbsp;</p><p style=""text-align:center"">i = 0,25 A</p><p style=""text-align:justify""><strong>Resposta correta: A&nbsp;</strong></p><p style=""text-align:justify""><br></p></div>"
43,Questão 134 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Em uma aula prática,44,"<div><p>(ENEM 2022)<br><br></p><div style=""text-align:justify"">Em uma aula prática de bioquímica, para medir a atividade catalítica da enzima catalase, foram realizados seis ensaios independentes, nas mesmas condições, variando-se apenas a temperatura. A catalase decompõe o peróxido de hidrogênio (H₂O₂), produzindo água e oxigênio. Os resultados dos ensaios estão apresentados no quadro.&nbsp;</div><p></p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjozNDo1NyArMDAwMDgxNjk=.png"" data-filename=""58688""><br></p><p>Os diferentes resultados dos ensaios justificam-se pelo(a)<br></p></div>","<div class=""exercise-answer__content dangerous-html"">variação do pH do meio.</div>","<div class=""exercise-answer__content dangerous-html"">aumento da energia de ativação.</div>","<div class=""exercise-answer__content dangerous-html"">consumo da enzima durante o ensaio.</div>","<div class=""exercise-answer__content dangerous-html"">diminuição da concentração do substrato.</div>","<div class=""exercise-answer__content dangerous-html"">modificação da estrutura tridimensional da enzima.</div>",E,"<div class=""dangerous-html""><p style=""text-align:justify"">As enzimas são biomoléculas que atuam como catalisadores, ou seja, são substâncias capazes de acelerar a velocidade das reações químicas que ocorrem nos seres vivos, sem que sejam consumidas durante a reação Sem a ação das enzimas, algumas reações seriam muito lentas, o que prejudicaria o metabolismo. As enzimas aceleram as reações de forma seletiva, sendo, portanto, catalisadores muito específicos. </p><p style=""text-align:justify"">As enzimas são capazes de acelerar uma reação mediante a diminuição da energia de ativação, ou seja, elas reduzem a quantidade de energia que deve ser adicionada para que uma reação tenha início.</p><p style=""text-align:justify""> A atividade de uma enzima é influenciada por fatores, sendo os principais a <strong>temperatura</strong> e o pH. Geralmente, a temperatura exerce um papel positivo nas reações químicas, aumentando a taxa do uma reação enzimática Porém, quando a temperatura aumenta acima das condições ótimas, a velocidade da reação cai consideravelmente devido à perda da estrutura tridimensional da enzima.</p><p style=""text-align:justify""><br></p></div>"
44,Questão 135 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022),45,"<div><p>(ENEM 2022)&nbsp;</p><p style=""text-align:justify"">Antimicrobianos são substâncias naturais ou sintéticas que têm capacidade de matar ou inibir o crescimento de microrganismos. A tabela apresenta uma lista de antimicrobianos hipotéticos, bem como suas ações e efeitos sobre o metabolismo microbiano.</p><p><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjozNDowNSArMDAwMDgyNTg5NQ==.png"" data-filename=""58681""></p><p>Qual dos antimicrobianos deve ser utilizado para curar uma infecção causada por um fungo sem afetar as bactérias da microbiota normal do organismo?</p></div>","<div class=""exercise-answer__content dangerous-html"">1</div>","<div class=""exercise-answer__content dangerous-html"">2</div>","<div class=""exercise-answer__content dangerous-html"">3</div>","<div class=""exercise-answer__content dangerous-html"">4</div>","<div class=""exercise-answer__content dangerous-html"">5</div>",B,"<div class=""dangerous-html""><p style=""text-align:justify"">Os microtúbulos são polímeros longos e relativamente rígidos com forma cilíndrica e oca, de 25 nm de diâmetro e cujo comprimento pode alcançar mais de 20 um. São formados a partir do processo de polimerização de duas moléculas de proteínas globulares chamadas de alfa (a) e beta (B) tubulina, a partir de dímeros de tubulina. Devido às suas extremidades diferentes, possuem polaridade, ou seja, possuem uma extremidade positiva (+) e uma negativa (-). Os microtúbulos, na maioria das células, ficam organizados nos centrossomos. Só existem em células eucarióticas, desta maneira, antibicrobianos que atuam nos microtúbulos seriam eficientes em células de fungos, mas ineficazes em células bacterianas, pois essas são procarióticas.</p><p style=""text-align:justify""><br></p></div>"
